gazetteerId,villageInnerId,categoryId,startYear,endYear,unitId,data
1501.0,1501.0,3,2004,2004,3,
1501.0,1501.0,3,2005,2005,3,
1501.0,1501.0,3,2006,2006,3,
1501.0,1501.0,3,2007,2007,3,
1501.0,1501.0,3,2008,2008,3,
1501.0,1501.0,3,2009,2009,3,
1501.0,1501.0,3,2010,2010,3,
1501.0,1501.0,3,2011,2011,3,
1501.0,1501.0,3,2012,2012,3,
1501.0,1501.0,3,2013,2013,3,
1501.0,1501.0,3,2014,2014,3,
1501.0,1501.0,3,2015,2015,3,
1501.0,1501.0,3,2016,2016,3,
1501.0,1501.0,3,2017,2017,3,
1501.0,1501.0,3,2018,2018,3,
1501.0,1501.0,3,2019,2019,3,
1501.0,1501.0,3,1949,1949,1,
1501.0,1501.0,3,1950,1950,1,
1501.0,1501.0,3,1951,1951,1,
1501.0,1501.0,3,1952,1952,1,
1501.0,1501.0,3,1953,1953,1,
1501.0,1501.0,3,1954,1954,1,
1501.0,1501.0,3,1955,1955,1,
1501.0,1501.0,3,1956,1956,1,
1501.0,1501.0,3,1957,1957,1,
1501.0,1501.0,3,1958,1958,1,
1501.0,1501.0,3,1959,1959,1,
1501.0,1501.0,3,1960,1960,1,
1501.0,1501.0,3,1961,1961,1,
1501.0,1501.0,3,1962,1962,1,
1501.0,1501.0,3,1963,1963,1,
1501.0,1501.0,3,1964,1964,1,
1501.0,1501.0,3,1965,1965,1,
1501.0,1501.0,3,1966,1966,1,
1501.0,1501.0,3,1967,1967,1,
1501.0,1501.0,3,1968,1968,1,
1501.0,1501.0,3,1969,1969,1,
1501.0,1501.0,3,1970,1970,1,
1501.0,1501.0,3,1971,1971,1,
1501.0,1501.0,3,1972,1972,1,
1501.0,1501.0,3,1973,1973,1,
1501.0,1501.0,3,1974,1974,1,
1501.0,1501.0,3,1975,1975,1,
1501.0,1501.0,3,1976,1976,1,
1501.0,1501.0,3,1977,1977,1,
1501.0,1501.0,3,1978,1978,1,
1501.0,1501.0,3,1979,1979,1,
1501.0,1501.0,3,1980,1980,1,
1501.0,1501.0,3,1981,1981,1,
1501.0,1501.0,3,1982,1982,1,
1501.0,1501.0,3,1983,1983,1,
1501.0,1501.0,3,1984,1984,1,
1501.0,1501.0,3,1985,1985,1,
1501.0,1501.0,3,1986,1986,1,
1501.0,1501.0,3,1987,1987,1,
1501.0,1501.0,3,1988,1988,1,
1501.0,1501.0,3,1989,1989,1,
1501.0,1501.0,3,1990,1990,1,112.0
1501.0,1501.0,3,1991,1991,1,
1501.0,1501.0,3,1992,1992,1,
1501.0,1501.0,3,1993,1993,1,
1501.0,1501.0,3,1994,1994,1,
1501.0,1501.0,3,1995,1995,1,
1501.0,1501.0,3,1996,1996,1,
1501.0,1501.0,3,1997,1997,1,
1501.0,1501.0,3,1998,1998,1,
1501.0,1501.0,3,1999,1999,1,
1501.0,1501.0,3,2000,2000,1,
1501.0,1501.0,3,2001,2001,1,
1501.0,1501.0,3,2002,2002,1,
1501.0,1501.0,3,2003,2003,1,
1501.0,1501.0,3,2004,2004,1,
1501.0,1501.0,3,2005,2005,1,
1501.0,1501.0,3,2006,2006,1,
1501.0,1501.0,3,2007,2007,1,
1501.0,1501.0,3,2008,2008,1,
1501.0,1501.0,3,2009,2009,1,
1501.0,1501.0,3,2010,2010,1,
1501.0,1501.0,3,2011,2011,1,
1501.0,1501.0,3,2012,2012,1,
1501.0,1501.0,3,2013,2013,1,
1501.0,1501.0,3,2014,2014,1,
1501.0,1501.0,3,2015,2015,1,
1501.0,1501.0,3,2016,2016,1,
1501.0,1501.0,3,2017,2017,1,
1501.0,1501.0,3,2018,2018,1,
1501.0,1501.0,3,2019,2019,1,
1504.0,1504.0,8,1949,1949,1,
1504.0,1504.0,8,1950,1950,1,
1504.0,1504.0,8,1951,1951,1,
1504.0,1504.0,8,1952,1952,1,
1504.0,1504.0,8,1953,1953,1,
1504.0,1504.0,8,1954,1954,1,
1504.0,1504.0,8,1955,1955,1,
1504.0,1504.0,8,1956,1956,1,
1504.0,1504.0,8,1957,1957,1,
1504.0,1504.0,8,1958,1958,1,
1504.0,1504.0,8,1959,1959,1,
1504.0,1504.0,8,1960,1960,1,
1504.0,1504.0,8,1961,1961,1,
1504.0,1504.0,8,1962,1962,1,
1504.0,1504.0,8,1963,1963,1,
1504.0,1504.0,8,1964,1964,1,
1504.0,1504.0,8,1965,1965,1,
1504.0,1504.0,8,1966,1966,1,
1504.0,1504.0,8,1967,1967,1,
1504.0,1504.0,8,1968,1968,1,
1504.0,1504.0,8,1969,1969,1,
1504.0,1504.0,8,1970,1970,1,
1504.0,1504.0,8,1971,1971,1,
1504.0,1504.0,8,1972,1972,1,
1504.0,1504.0,8,1973,1973,1,
1504.0,1504.0,8,1974,1974,1,
1504.0,1504.0,8,1975,1975,1,
1504.0,1504.0,8,1976,1976,1,
1504.0,1504.0,8,1977,1977,1,
1504.0,1504.0,8,1978,1978,1,
1504.0,1504.0,8,1979,1979,1,
1504.0,1504.0,8,1980,1980,1,
1504.0,1504.0,8,1981,1981,1,
1504.0,1504.0,8,1982,1982,1,
1504.0,1504.0,8,1983,1983,1,
1504.0,1504.0,8,1984,1984,1,
1504.0,1504.0,8,1985,1985,1,
1504.0,1504.0,8,1986,1986,1,
1504.0,1504.0,8,1987,1987,1,
1504.0,1504.0,8,1988,1988,1,
1504.0,1504.0,8,1989,1989,1,
1504.0,1504.0,8,1990,1990,1,
1504.0,1504.0,8,1991,1991,1,
1504.0,1504.0,8,1992,1992,1,
1504.0,1504.0,8,1993,1993,1,
1504.0,1504.0,8,1994,1994,1,
1504.0,1504.0,8,1995,1995,1,
1504.0,1504.0,8,1996,1996,1,
1504.0,1504.0,8,1997,1997,1,
1504.0,1504.0,8,1998,1998,1,
1504.0,1504.0,8,1999,1999,1,
1504.0,1504.0,8,2000,2000,1,
1504.0,1504.0,8,2001,2001,1,
1504.0,1504.0,8,2002,2002,1,
1504.0,1504.0,8,2003,2003,1,
1504.0,1504.0,8,2004,2004,1,
1504.0,1504.0,8,2005,2005,1,
1504.0,1504.0,8,2006,2006,1,
1504.0,1504.0,8,2007,2007,1,
1504.0,1504.0,8,2008,2008,1,
1504.0,1504.0,8,2009,2009,1,
1504.0,1504.0,8,2010,2010,1,
1504.0,1504.0,8,2011,2011,1,
1504.0,1504.0,8,2012,2012,1,
1504.0,1504.0,8,2013,2013,1,
1504.0,1504.0,8,2014,2014,1,
1504.0,1504.0,8,2015,2015,1,
1504.0,1504.0,8,2016,2016,1,6.0
1504.0,1504.0,8,2017,2017,1,
1504.0,1504.0,8,2018,2018,1,
1504.0,1504.0,8,2019,2019,1,
1504.0,1504.0,29,1949,1949,1,
1504.0,1504.0,29,1950,1950,1,
1504.0,1504.0,29,1951,1951,1,
1504.0,1504.0,29,1952,1952,1,
1504.0,1504.0,29,1953,1953,1,
1504.0,1504.0,29,1954,1954,1,
1504.0,1504.0,29,1955,1955,1,
1504.0,1504.0,29,1956,1956,1,
1504.0,1504.0,29,1957,1957,1,
1504.0,1504.0,29,1958,1958,1,
1504.0,1504.0,29,1959,1959,1,
1504.0,1504.0,29,1960,1960,1,
1504.0,1504.0,29,1961,1961,1,
1504.0,1504.0,29,1962,1962,1,
1504.0,1504.0,29,1963,1963,1,
1504.0,1504.0,29,1964,1964,1,
1504.0,1504.0,29,1965,1965,1,
1504.0,1504.0,29,1966,1966,1,
1504.0,1504.0,29,1967,1967,1,
1504.0,1504.0,29,1968,1968,1,
1504.0,1504.0,29,1969,1969,1,
1504.0,1504.0,29,1970,1970,1,
1504.0,1504.0,29,1971,1971,1,
1504.0,1504.0,29,1972,1972,1,
1504.0,1504.0,29,1973,1973,1,
1504.0,1504.0,29,1974,1974,1,
1504.0,1504.0,29,1975,1975,1,
1504.0,1504.0,29,1976,1976,1,
1504.0,1504.0,29,1977,1977,1,
1504.0,1504.0,29,1978,1978,1,
1504.0,1504.0,29,1979,1979,1,
1504.0,1504.0,29,1980,1980,1,
1504.0,1504.0,29,1981,1981,1,
1504.0,1504.0,29,1982,1982,1,
1504.0,1504.0,29,1983,1983,1,
1504.0,1504.0,29,1984,1984,1,
1504.0,1504.0,29,1985,1985,1,
1504.0,1504.0,29,1986,1986,1,
1504.0,1504.0,29,1987,1987,1,
1504.0,1504.0,29,1988,1988,1,
1504.0,1504.0,29,1989,1989,1,
1504.0,1504.0,29,1990,1990,1,
1504.0,1504.0,29,1991,1991,1,
1504.0,1504.0,29,1992,1992,1,
1504.0,1504.0,29,1993,1993,1,
1504.0,1504.0,29,1994,1994,1,
1504.0,1504.0,29,1995,1995,1,
1504.0,1504.0,29,1996,1996,1,
1504.0,1504.0,29,1997,1997,1,
1504.0,1504.0,29,1998,1998,1,
1504.0,1504.0,29,1999,1999,1,
1504.0,1504.0,29,2000,2000,1,
1504.0,1504.0,29,2001,2001,1,
1504.0,1504.0,29,2002,2002,1,
1504.0,1504.0,29,2003,2003,1,
1504.0,1504.0,29,2004,2004,1,
1504.0,1504.0,29,2005,2005,1,
1504.0,1504.0,29,2006,2006,1,
1504.0,1504.0,29,2007,2007,1,
1504.0,1504.0,29,2008,2008,1,
1504.0,1504.0,29,2009,2009,1,
1504.0,1504.0,29,2010,2010,1,
1504.0,1504.0,29,2011,2011,1,
1504.0,1504.0,29,2012,2012,1,
1504.0,1504.0,29,2013,2013,1,
1504.0,1504.0,29,2014,2014,1,
1504.0,1504.0,29,2015,2015,1,
1504.0,1504.0,29,2016,2016,1,1.0
1504.0,1504.0,29,2017,2017,1,
1504.0,1504.0,29,2018,2018,1,
1504.0,1504.0,29,2019,2019,1,
1516.0,1516.0,2,1949,1949,1,
1516.0,1516.0,2,1950,1950,1,
1516.0,1516.0,2,1951,1951,1,
1516.0,1516.0,2,1952,1952,1,
1516.0,1516.0,2,1953,1953,1,
1516.0,1516.0,2,1954,1954,1,
1516.0,1516.0,2,1955,1955,1,
1516.0,1516.0,2,1956,1956,1,
1516.0,1516.0,2,1957,1957,1,
1516.0,1516.0,2,1958,1958,1,
1516.0,1516.0,2,1959,1959,1,
1516.0,1516.0,2,1960,1960,1,
1516.0,1516.0,2,1961,1961,1,
1516.0,1516.0,2,1962,1962,1,
1516.0,1516.0,2,1963,1963,1,
1516.0,1516.0,2,1964,1964,1,
1516.0,1516.0,2,1965,1965,1,
1516.0,1516.0,2,1966,1966,1,
1516.0,1516.0,2,1967,1967,1,
1516.0,1516.0,2,1968,1968,1,
1516.0,1516.0,2,1969,1969,1,
1516.0,1516.0,2,1970,1970,1,
1516.0,1516.0,2,1971,1971,1,
1516.0,1516.0,2,1972,1972,1,
1516.0,1516.0,2,1973,1973,1,
1516.0,1516.0,2,1974,1974,1,
1516.0,1516.0,2,1975,1975,1,
1516.0,1516.0,2,1976,1976,1,
1516.0,1516.0,2,1977,1977,1,
1516.0,1516.0,2,1978,1978,1,
1516.0,1516.0,2,1979,1979,1,
1516.0,1516.0,2,1980,1980,1,
1516.0,1516.0,2,1981,1981,1,
1516.0,1516.0,2,1982,1982,1,
1516.0,1516.0,2,1983,1983,1,
1516.0,1516.0,2,1984,1984,1,
1516.0,1516.0,2,1985,1985,1,
1516.0,1516.0,2,1986,1986,1,
1516.0,1516.0,2,1987,1987,1,
1516.0,1516.0,2,1988,1988,1,
1516.0,1516.0,2,1989,1989,1,
1516.0,1516.0,2,1990,1990,1,
1516.0,1516.0,2,1991,1991,1,
1516.0,1516.0,2,1992,1992,1,
1516.0,1516.0,2,1993,1993,1,
1516.0,1516.0,2,1994,1994,1,
1516.0,1516.0,2,1995,1995,1,
1516.0,1516.0,2,1996,1996,1,
1516.0,1516.0,2,1997,1997,1,
1516.0,1516.0,2,1998,1998,1,
1516.0,1516.0,2,1999,1999,1,
1516.0,1516.0,2,2000,2000,1,
1516.0,1516.0,2,2001,2001,1,
1516.0,1516.0,2,2002,2002,1,
1516.0,1516.0,2,2003,2003,1,
1516.0,1516.0,2,2004,2004,1,
1516.0,1516.0,2,2005,2005,1,
1516.0,1516.0,2,2006,2006,1,
1516.0,1516.0,2,2007,2007,1,
1516.0,1516.0,2,2008,2008,1,
1516.0,1516.0,2,2009,2009,1,
1516.0,1516.0,2,2010,2010,1,
1516.0,1516.0,2,2011,2011,1,
1516.0,1516.0,2,2012,2012,1,
1516.0,1516.0,2,2013,2013,1,
1516.0,1516.0,2,2014,2014,1,
1516.0,1516.0,2,2015,2015,1,
1516.0,1516.0,2,2016,2016,1,
1516.0,1516.0,2,2017,2017,1,3811.0
1516.0,1516.0,2,2018,2018,1,
1516.0,1516.0,2,2019,2019,1,
1516.0,1516.0,2,1949,1949,3,
1516.0,1516.0,2,1950,1950,3,
1516.0,1516.0,2,1951,1951,3,
1516.0,1516.0,2,1952,1952,3,
1516.0,1516.0,2,1953,1953,3,
1516.0,1516.0,2,1954,1954,3,
1516.0,1516.0,2,1955,1955,3,
1516.0,1516.0,2,1956,1956,3,
1516.0,1516.0,2,1957,1957,3,
1516.0,1516.0,2,1958,1958,3,
1516.0,1516.0,2,1959,1959,3,
1516.0,1516.0,2,1960,1960,3,
1516.0,1516.0,2,1961,1961,3,
1516.0,1516.0,2,1962,1962,3,
1516.0,1516.0,2,1963,1963,3,
1516.0,1516.0,2,1964,1964,3,
1516.0,1516.0,2,1965,1965,3,
1516.0,1516.0,2,1966,1966,3,
1516.0,1516.0,2,1967,1967,3,
1516.0,1516.0,2,1968,1968,3,
1516.0,1516.0,2,1969,1969,3,
1516.0,1516.0,2,1970,1970,3,
1516.0,1516.0,2,1971,1971,3,
1516.0,1516.0,2,1972,1972,3,
1516.0,1516.0,2,1973,1973,3,
1516.0,1516.0,2,1974,1974,3,
1516.0,1516.0,2,1975,1975,3,
1516.0,1516.0,2,1976,1976,3,
1516.0,1516.0,2,1977,1977,3,
1516.0,1516.0,2,1978,1978,3,
1516.0,1516.0,2,1979,1979,3,
1516.0,1516.0,2,1980,1980,3,
1516.0,1516.0,2,1981,1981,3,
1516.0,1516.0,2,1982,1982,3,
1516.0,1516.0,2,1983,1983,3,
1516.0,1516.0,2,1984,1984,3,
1516.0,1516.0,2,1985,1985,3,
1516.0,1516.0,2,1986,1986,3,
1516.0,1516.0,2,1987,1987,3,
1516.0,1516.0,2,1988,1988,3,
1516.0,1516.0,2,1989,1989,3,
1516.0,1516.0,2,1990,1990,3,
1516.0,1516.0,2,1991,1991,3,
1516.0,1516.0,2,1992,1992,3,
1516.0,1516.0,2,1993,1993,3,
1516.0,1516.0,2,1994,1994,3,
1516.0,1516.0,2,1995,1995,3,
1516.0,1516.0,2,1996,1996,3,
1516.0,1516.0,2,1997,1997,3,
1516.0,1516.0,2,1998,1998,3,
1516.0,1516.0,2,1999,1999,3,
1516.0,1516.0,2,2000,2000,3,
1516.0,1516.0,2,2001,2001,3,
1516.0,1516.0,2,2002,2002,3,
1516.0,1516.0,2,2003,2003,3,
1516.0,1516.0,2,2004,2004,3,
1516.0,1516.0,2,2005,2005,3,
1516.0,1516.0,2,2006,2006,3,
1516.0,1516.0,2,2007,2007,3,
1516.0,1516.0,2,2008,2008,3,
1516.0,1516.0,2,2009,2009,3,
1516.0,1516.0,2,2010,2010,3,
1516.0,1516.0,2,2011,2011,3,
1516.0,1516.0,2,2012,2012,3,
1516.0,1516.0,2,2013,2013,3,
1516.0,1516.0,2,2014,2014,3,
1516.0,1516.0,2,2015,2015,3,
1516.0,1516.0,2,2016,2016,3,
1516.0,1516.0,2,2017,2017,3,98.7
1516.0,1516.0,2,2018,2018,3,
1516.0,1516.0,2,2019,2019,3,
1504.0,1504.0,57,1949,1949,3,
1504.0,1504.0,57,1950,1950,3,
1504.0,1504.0,57,1951,1951,3,
1504.0,1504.0,57,1952,1952,3,
1504.0,1504.0,57,1953,1953,3,
1504.0,1504.0,57,1954,1954,3,
1504.0,1504.0,57,1955,1955,3,
1504.0,1504.0,57,1956,1956,3,
1504.0,1504.0,57,1957,1957,3,
1504.0,1504.0,57,1958,1958,3,
1504.0,1504.0,57,1959,1959,3,
1504.0,1504.0,57,1960,1960,3,
1504.0,1504.0,57,1961,1961,3,
1504.0,1504.0,57,1962,1962,3,
1504.0,1504.0,57,1963,1963,3,
1504.0,1504.0,57,1964,1964,3,
1504.0,1504.0,57,1965,1965,3,
1504.0,1504.0,57,1966,1966,3,
1504.0,1504.0,57,1967,1967,3,
1504.0,1504.0,57,1968,1968,3,
1504.0,1504.0,57,1969,1969,3,
1504.0,1504.0,57,1970,1970,3,
1504.0,1504.0,57,1971,1971,3,
1504.0,1504.0,57,1972,1972,3,
1504.0,1504.0,57,1973,1973,3,
1504.0,1504.0,57,1974,1974,3,
1504.0,1504.0,57,1975,1975,3,
1504.0,1504.0,57,1976,1976,3,
1504.0,1504.0,57,1977,1977,3,
1504.0,1504.0,57,1978,1978,3,
1504.0,1504.0,57,1979,1979,3,
1504.0,1504.0,57,1980,1980,3,
1504.0,1504.0,57,1981,1981,3,
1504.0,1504.0,57,1982,1982,3,
1504.0,1504.0,57,1983,1983,3,
1504.0,1504.0,57,1984,1984,3,
1504.0,1504.0,57,1985,1985,3,
1504.0,1504.0,57,1986,1986,3,
1504.0,1504.0,57,1987,1987,3,
1504.0,1504.0,57,1988,1988,3,
1504.0,1504.0,57,1989,1989,3,
1504.0,1504.0,57,1990,1990,3,
1504.0,1504.0,57,1991,1991,3,
1504.0,1504.0,57,1992,1992,3,
1504.0,1504.0,57,1993,1993,3,
1504.0,1504.0,57,1994,1994,3,
1504.0,1504.0,57,1995,1995,3,
1504.0,1504.0,57,1996,1996,3,
1504.0,1504.0,57,1997,1997,3,
1504.0,1504.0,57,1998,1998,3,
1504.0,1504.0,57,1999,1999,3,
1504.0,1504.0,57,2000,2000,3,
1504.0,1504.0,57,2001,2001,3,
1504.0,1504.0,57,2002,2002,3,
1504.0,1504.0,57,2003,2003,3,
1504.0,1504.0,57,2004,2004,3,
1504.0,1504.0,57,2005,2005,3,
1504.0,1504.0,57,2006,2006,3,
1504.0,1504.0,57,2007,2007,3,
1504.0,1504.0,57,2008,2008,3,
1504.0,1504.0,57,2009,2009,3,
1504.0,1504.0,57,2010,2010,3,
1504.0,1504.0,57,2011,2011,3,
1504.0,1504.0,57,2012,2012,3,
1504.0,1504.0,57,2013,2013,3,
1504.0,1504.0,57,2014,2014,3,
1504.0,1504.0,57,2015,2015,3,
1504.0,1504.0,57,2016,2016,3,0.485
1504.0,1504.0,57,2017,2017,3,
1504.0,1504.0,57,2018,2018,3,
1504.0,1504.0,57,2019,2019,3,
1508.0,1508.0,57,1949,1949,1,
1508.0,1508.0,57,1950,1950,1,
1508.0,1508.0,57,1951,1951,1,
1508.0,1508.0,57,1952,1952,1,
1508.0,1508.0,57,1953,1953,1,
1508.0,1508.0,57,1954,1954,1,
1508.0,1508.0,57,1955,1955,1,
1508.0,1508.0,57,1956,1956,1,
1508.0,1508.0,57,1957,1957,1,
1508.0,1508.0,57,1958,1958,1,
1508.0,1508.0,57,1959,1959,1,
1508.0,1508.0,57,1960,1960,1,
1508.0,1508.0,57,1961,1961,1,
1508.0,1508.0,57,1962,1962,1,
1508.0,1508.0,57,1963,1963,1,
1508.0,1508.0,57,1964,1964,1,
1508.0,1508.0,57,1965,1965,1,
1508.0,1508.0,57,1966,1966,1,
1508.0,1508.0,57,1967,1967,1,
1508.0,1508.0,57,1968,1968,1,
1508.0,1508.0,57,1969,1969,1,
1508.0,1508.0,57,1970,1970,1,
1508.0,1508.0,57,1971,1971,1,
1508.0,1508.0,57,1972,1972,1,
1508.0,1508.0,57,1973,1973,1,
1508.0,1508.0,57,1974,1974,1,
1508.0,1508.0,57,1975,1975,1,
1508.0,1508.0,57,1976,1976,1,
1508.0,1508.0,57,1977,1977,1,
1508.0,1508.0,57,1978,1978,1,
1508.0,1508.0,57,1979,1979,1,
1508.0,1508.0,57,1980,1980,1,
1508.0,1508.0,57,1981,1981,1,
1508.0,1508.0,57,1982,1982,1,
1508.0,1508.0,57,1983,1983,1,
1508.0,1508.0,57,1984,1984,1,
1508.0,1508.0,57,1985,1985,1,
1508.0,1508.0,57,1986,1986,1,
1508.0,1508.0,57,1987,1987,1,
1508.0,1508.0,57,1988,1988,1,
1508.0,1508.0,57,1989,1989,1,
1508.0,1508.0,57,1990,1990,1,
1508.0,1508.0,57,1991,1991,1,
1508.0,1508.0,57,1992,1992,1,
1508.0,1508.0,57,1993,1993,1,
1508.0,1508.0,57,1994,1994,1,
1508.0,1508.0,57,1995,1995,1,
1508.0,1508.0,57,1996,1996,1,
1508.0,1508.0,57,1997,1997,1,
1508.0,1508.0,57,1998,1998,1,
1508.0,1508.0,57,1999,1999,1,
1508.0,1508.0,57,2000,2000,1,
1508.0,1508.0,57,2001,2001,1,
1508.0,1508.0,57,2002,2002,1,
1508.0,1508.0,57,2003,2003,1,
1508.0,1508.0,57,2004,2004,1,
1508.0,1508.0,57,2005,2005,1,
1508.0,1508.0,57,2006,2006,1,
1508.0,1508.0,57,2007,2007,1,
1508.0,1508.0,57,2008,2008,1,
1508.0,1508.0,57,2009,2009,1,
1508.0,1508.0,57,2010,2010,1,
1508.0,1508.0,57,2011,2011,1,
1508.0,1508.0,57,2012,2012,1,
1508.0,1508.0,57,2013,2013,1,
1508.0,1508.0,57,2014,2014,1,
1508.0,1508.0,57,2015,2015,1,
1508.0,1508.0,57,2016,2016,1,22.0
1508.0,1508.0,57,2017,2017,1,
1508.0,1508.0,57,2018,2018,1,
1508.0,1508.0,57,2019,2019,1,
1509.0,1509.0,57,1949,1949,3,
1509.0,1509.0,57,1950,1950,3,
1509.0,1509.0,57,1951,1951,3,
1509.0,1509.0,57,1952,1952,3,
1509.0,1509.0,57,1953,1953,3,
1509.0,1509.0,57,1954,1954,3,
1509.0,1509.0,57,1955,1955,3,
1509.0,1509.0,57,1956,1956,3,
1509.0,1509.0,57,1957,1957,3,
1509.0,1509.0,57,1958,1958,3,
1509.0,1509.0,57,1959,1959,3,
1509.0,1509.0,57,1960,1960,3,
1509.0,1509.0,57,1961,1961,3,
1509.0,1509.0,57,1962,1962,3,
1509.0,1509.0,57,1963,1963,3,
1509.0,1509.0,57,1964,1964,3,
1509.0,1509.0,57,1965,1965,3,
1509.0,1509.0,57,1966,1966,3,
1509.0,1509.0,57,1967,1967,3,
1509.0,1509.0,57,1968,1968,3,
1509.0,1509.0,57,1969,1969,3,
1509.0,1509.0,57,1970,1970,3,
1509.0,1509.0,57,1971,1971,3,
